hv001,hv002,total_household_members,hv010,hv011,hv012,hv014,hv024,hv025,hv027,financial_depriv,electricity_depriv,water_depriv,sanitation_depriv,cooking_fuel_depriv,floor_depriv,information_asset,mobility_asset,livelihood_asset,asset_depriv,hv108,malnutrition,child_under_5,woman_15_to_49,child_not_in_school,school_attainment_depriv,school_attendance_depriv,child_mortailty,total_of_weighted_deprivations,headcount_poor,total_poverty_intensity,DHSID_num,ADM1NAME,LATNUM,LONGNUM,Nightlights_Composite,All_Population_Density_2015,BUILT_Population_2014,geometry,index_right,PROVINCE,PROV_CODE,HRName,HRPCode,HRParent
47,17,10,1,1,10,2,3,2,1,1,1,1,0,1,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,47,Mashonaland East,-17.430143,32.64159,0.0,54.15527946,0.010245215,POINT (32.64159 -17.430143),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
47,18,6,1,0,6,1,3,2,1,1,0,1,1,1,0,1,0,1,0,2,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,47,Mashonaland East,-17.430143,32.64159,0.0,54.15527946,0.010245215,POINT (32.64159 -17.430143),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
47,20,4,1,0,4,0,3,2,1,1,1,0,1,1,0,1,0,1,0,1,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,47,Mashonaland East,-17.430143,32.64159,0.0,54.15527946,0.010245215,POINT (32.64159 -17.430143),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
47,21,5,2,1,4,1,3,2,1,1,1,1,1,1,1,1,0,1,0,3,1.0,1,1,0,0,0,0.0,0.44444444444444453,5,2.2222222222222228,47,Mashonaland East,-17.430143,32.64159,0.0,54.15527946,0.010245215,POINT (32.64159 -17.430143),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
47,22,3,1,1,3,1,3,2,1,1,1,1,1,1,1,1,0,1,0,1,2.0,1,1,0,0,0,0.0,0.6111111111111112,3,1.8333333333333335,47,Mashonaland East,-17.430143,32.64159,0.0,54.15527946,0.010245215,POINT (32.64159 -17.430143),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
47,23,4,1,1,4,1,3,2,1,1,1,1,0,1,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,47,Mashonaland East,-17.430143,32.64159,0.0,54.15527946,0.010245215,POINT (32.64159 -17.430143),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
47,24,13,2,2,13,2,3,2,1,1,1,1,0,1,0,1,1,1,0,2,1.0,1,1,1,0,1,0.0,0.5,13,6.5,47,Mashonaland East,-17.430143,32.64159,0.0,54.15527946,0.010245215,POINT (32.64159 -17.430143),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
47,25,3,1,0,3,0,3,2,1,1,1,1,1,1,1,1,0,1,0,0,0.0,0,1,0,1,0,0.0,0.44444444444444453,3,1.3333333333333335,47,Mashonaland East,-17.430143,32.64159,0.0,54.15527946,0.010245215,POINT (32.64159 -17.430143),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
47,27,10,2,2,7,1,3,2,1,1,1,1,1,1,0,1,0,1,0,4,0.0,1,1,0,0,0,1.0,0.38888888888888895,10,3.8888888888888893,47,Mashonaland East,-17.430143,32.64159,0.0,54.15527946,0.010245215,POINT (32.64159 -17.430143),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
47,29,6,1,1,6,1,3,2,1,1,1,1,1,1,1,1,0,1,0,2,0.0,1,1,0,0,0,1.0,0.44444444444444453,6,2.666666666666667,47,Mashonaland East,-17.430143,32.64159,0.0,54.15527946,0.010245215,POINT (32.64159 -17.430143),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
49,1,6,3,2,4,0,3,1,1,0,0,0,0,0,0,1,1,1,0,5,0.0,0,1,0,0,0,0.0,0.0,0,0.0,49,Mashonaland East,-17.869323,31.216561,2.544933319,2109.874805,0.458804974,POINT (31.216561 -17.869323),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
49,2,5,2,1,5,1,3,1,1,0,0,0,0,0,0,1,1,1,0,3,0.0,1,1,0,0,0,0.0,0.0,0,0.0,49,Mashonaland East,-17.869323,31.216561,2.544933319,2109.874805,0.458804974,POINT (31.216561 -17.869323),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
49,4,6,2,1,6,2,3,1,1,0,0,1,0,0,0,1,1,1,0,3,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,49,Mashonaland East,-17.869323,31.216561,2.544933319,2109.874805,0.458804974,POINT (31.216561 -17.869323),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
49,5,2,1,0,2,1,3,1,1,1,0,0,1,0,0,1,0,1,0,1,1.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,49,Mashonaland East,-17.869323,31.216561,2.544933319,2109.874805,0.458804974,POINT (31.216561 -17.869323),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
49,7,4,2,1,4,0,3,1,1,0,0,0,0,0,0,1,1,1,0,4,0.0,0,1,0,0,0,0.0,0.0,0,0.0,49,Mashonaland East,-17.869323,31.216561,2.544933319,2109.874805,0.458804974,POINT (31.216561 -17.869323),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
49,8,1,1,0,1,0,3,1,1,0,0,0,0,0,0,1,1,1,0,1,0.0,0,1,0,0,0,1.0,0.16666666666666666,0,0.0,49,Mashonaland East,-17.869323,31.216561,2.544933319,2109.874805,0.458804974,POINT (31.216561 -17.869323),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
49,9,3,1,1,3,0,3,1,1,1,0,0,1,0,0,1,0,1,0,3,0.0,0,1,0,0,0,0.0,0.05555555555555555,0,0.0,49,Mashonaland East,-17.869323,31.216561,2.544933319,2109.874805,0.458804974,POINT (31.216561 -17.869323),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
49,12,5,1,3,5,0,3,1,1,1,0,0,1,0,0,1,0,1,0,5,0.0,0,1,0,0,0,0.0,0.05555555555555555,0,0.0,49,Mashonaland East,-17.869323,31.216561,2.544933319,2109.874805,0.458804974,POINT (31.216561 -17.869323),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
49,13,7,2,2,7,2,3,1,1,0,0,0,0,0,0,1,1,1,0,5,0.0,1,1,0,0,0,0.0,0.0,0,0.0,49,Mashonaland East,-17.869323,31.216561,2.544933319,2109.874805,0.458804974,POINT (31.216561 -17.869323),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
49,14,1,1,0,1,0,3,1,1,1,0,0,0,0,0,1,1,1,0,1,0.0,0,1,0,0,0,0.0,0.0,0,0.0,49,Mashonaland East,-17.869323,31.216561,2.544933319,2109.874805,0.458804974,POINT (31.216561 -17.869323),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
49,18,2,1,1,2,0,3,1,1,1,1,1,1,0,0,1,0,1,0,2,1.0,0,1,0,0,0,0.0,0.33333333333333337,2,0.6666666666666667,49,Mashonaland East,-17.869323,31.216561,2.544933319,2109.874805,0.458804974,POINT (31.216561 -17.869323),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
49,20,8,4,2,8,1,3,1,1,0,0,0,0,0,0,1,1,1,0,6,0.0,1,1,0,0,0,0.0,0.0,0,0.0,49,Mashonaland East,-17.869323,31.216561,2.544933319,2109.874805,0.458804974,POINT (31.216561 -17.869323),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
49,21,5,1,1,5,3,3,1,1,0,0,0,0,0,0,1,0,0,1,2,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,49,Mashonaland East,-17.869323,31.216561,2.544933319,2109.874805,0.458804974,POINT (31.216561 -17.869323),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
49,23,5,3,1,5,1,3,1,1,0,0,0,1,0,0,1,1,1,0,4,1.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,49,Mashonaland East,-17.869323,31.216561,2.544933319,2109.874805,0.458804974,POINT (31.216561 -17.869323),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
49,24,4,1,0,4,2,3,1,1,1,0,0,1,0,0,1,0,1,0,1,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,49,Mashonaland East,-17.869323,31.216561,2.544933319,2109.874805,0.458804974,POINT (31.216561 -17.869323),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
49,25,5,1,0,5,1,3,1,1,1,1,0,1,0,0,1,0,0,1,2,1.0,1,1,0,0,0,0.0,0.33333333333333337,5,1.666666666666667,49,Mashonaland East,-17.869323,31.216561,2.544933319,2109.874805,0.458804974,POINT (31.216561 -17.869323),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
49,26,5,2,1,5,1,3,1,1,0,0,0,0,0,0,1,1,1,0,4,0.0,0,1,0,0,0,0.0,0.0,0,0.0,49,Mashonaland East,-17.869323,31.216561,2.544933319,2109.874805,0.458804974,POINT (31.216561 -17.869323),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
49,27,7,2,2,4,0,3,1,1,0,0,0,0,0,0,1,0,1,0,5,0.0,0,1,0,0,0,0.0,0.0,0,0.0,49,Mashonaland East,-17.869323,31.216561,2.544933319,2109.874805,0.458804974,POINT (31.216561 -17.869323),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
49,28,2,1,1,2,0,3,1,1,1,0,0,1,0,0,1,1,1,0,2,0.0,0,1,0,0,0,0.0,0.05555555555555555,0,0.0,49,Mashonaland East,-17.869323,31.216561,2.544933319,2109.874805,0.458804974,POINT (31.216561 -17.869323),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
63,1,6,1,0,6,3,3,2,1,1,1,1,1,1,0,1,0,1,0,2,1.0,1,1,0,0,0,0.0,0.38888888888888895,6,2.333333333333334,63,Mashonaland East,-18.921639,30.807187,0.0,26.05718922,0.002223171,POINT (30.807187 -18.921639),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
63,3,7,2,1,7,2,3,2,1,1,1,1,1,1,0,1,1,1,0,1,0.0,1,1,0,0,0,3.0,0.7222222222222223,7,5.055555555555556,63,Mashonaland East,-18.921639,30.807187,0.0,26.05718922,0.002223171,POINT (30.807187 -18.921639),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
63,4,7,1,3,7,1,3,2,1,1,1,1,1,1,0,1,1,1,0,5,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,63,Mashonaland East,-18.921639,30.807187,0.0,26.05718922,0.002223171,POINT (30.807187 -18.921639),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
63,6,4,2,0,4,1,3,2,1,1,1,1,1,1,0,1,0,1,0,2,2.0,1,1,0,0,0,0.0,0.5555555555555556,4,2.2222222222222223,63,Mashonaland East,-18.921639,30.807187,0.0,26.05718922,0.002223171,POINT (30.807187 -18.921639),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
63,10,9,2,0,9,2,3,2,1,1,1,0,0,1,0,1,1,1,0,5,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,63,Mashonaland East,-18.921639,30.807187,0.0,26.05718922,0.002223171,POINT (30.807187 -18.921639),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
63,11,5,3,1,5,0,3,2,1,1,1,0,1,1,0,1,0,1,0,4,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,63,Mashonaland East,-18.921639,30.807187,0.0,26.05718922,0.002223171,POINT (30.807187 -18.921639),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
63,15,2,1,1,2,0,3,2,1,1,1,0,0,1,0,1,0,1,0,2,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,63,Mashonaland East,-18.921639,30.807187,0.0,26.05718922,0.002223171,POINT (30.807187 -18.921639),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
63,17,2,1,0,2,1,3,2,1,1,1,1,1,1,0,1,0,1,0,1,0.0,1,1,0,0,0,1.0,0.38888888888888895,2,0.7777777777777779,63,Mashonaland East,-18.921639,30.807187,0.0,26.05718922,0.002223171,POINT (30.807187 -18.921639),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
63,19,3,1,1,3,1,3,2,1,1,1,1,1,1,0,1,1,1,0,2,1.0,0,1,0,0,0,0.0,0.38888888888888895,3,1.166666666666667,63,Mashonaland East,-18.921639,30.807187,0.0,26.05718922,0.002223171,POINT (30.807187 -18.921639),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
63,20,6,1,1,5,2,3,2,1,0,1,0,1,1,0,1,1,1,0,3,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,63,Mashonaland East,-18.921639,30.807187,0.0,26.05718922,0.002223171,POINT (30.807187 -18.921639),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
63,22,5,1,1,5,2,3,2,1,1,1,1,0,1,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,63,Mashonaland East,-18.921639,30.807187,0.0,26.05718922,0.002223171,POINT (30.807187 -18.921639),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
63,23,3,1,0,3,0,3,2,1,1,1,1,1,1,0,1,1,1,0,2,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,63,Mashonaland East,-18.921639,30.807187,0.0,26.05718922,0.002223171,POINT (30.807187 -18.921639),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
63,24,6,1,2,6,0,3,2,1,0,1,0,0,1,0,1,1,1,0,4,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,63,Mashonaland East,-18.921639,30.807187,0.0,26.05718922,0.002223171,POINT (30.807187 -18.921639),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
63,25,4,1,1,3,1,3,2,1,1,1,0,1,1,0,1,0,0,1,3,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,63,Mashonaland East,-18.921639,30.807187,0.0,26.05718922,0.002223171,POINT (30.807187 -18.921639),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
63,26,8,1,0,7,2,3,2,1,1,1,1,1,1,0,1,0,1,0,2,1.0,1,1,0,0,0,0.0,0.38888888888888895,8,3.1111111111111116,63,Mashonaland East,-18.921639,30.807187,0.0,26.05718922,0.002223171,POINT (30.807187 -18.921639),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
63,27,7,1,2,5,2,3,2,1,1,1,1,0,1,0,1,1,1,0,4,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,63,Mashonaland East,-18.921639,30.807187,0.0,26.05718922,0.002223171,POINT (30.807187 -18.921639),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
63,29,4,1,1,4,2,3,2,1,1,1,0,1,1,0,1,0,1,0,2,0.0,1,1,0,0,0,1.0,0.33333333333333337,4,1.3333333333333335,63,Mashonaland East,-18.921639,30.807187,0.0,26.05718922,0.002223171,POINT (30.807187 -18.921639),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
70,2,3,1,1,3,1,3,2,1,1,1,0,0,1,0,1,0,1,0,2,1.0,1,1,0,0,0,0.0,0.2777777777777778,0,0.0,70,Mashonaland East,-18.12348,31.197089,0.034637446,38.23936861,0.008421049,POINT (31.197089 -18.12348),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
70,4,5,2,1,5,0,3,2,1,1,0,0,0,0,0,1,1,1,0,4,0.0,0,1,0,0,0,0.0,0.0,0,0.0,70,Mashonaland East,-18.12348,31.197089,0.034637446,38.23936861,0.008421049,POINT (31.197089 -18.12348),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
70,6,6,1,1,4,1,3,2,1,1,1,0,1,1,0,1,0,1,0,4,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,70,Mashonaland East,-18.12348,31.197089,0.034637446,38.23936861,0.008421049,POINT (31.197089 -18.12348),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
70,7,5,2,1,5,1,3,2,1,0,0,0,0,0,0,1,1,1,0,4,1.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,70,Mashonaland East,-18.12348,31.197089,0.034637446,38.23936861,0.008421049,POINT (31.197089 -18.12348),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
70,9,1,1,0,1,0,3,2,1,1,0,0,1,0,0,1,0,0,1,1,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,70,Mashonaland East,-18.12348,31.197089,0.034637446,38.23936861,0.008421049,POINT (31.197089 -18.12348),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
70,13,10,2,1,10,5,3,2,1,1,1,1,1,1,0,1,0,1,0,4,1.0,1,1,0,0,0,0.0,0.38888888888888895,10,3.8888888888888893,70,Mashonaland East,-18.12348,31.197089,0.034637446,38.23936861,0.008421049,POINT (31.197089 -18.12348),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
70,15,3,1,0,3,1,3,2,1,0,1,0,0,1,0,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,70,Mashonaland East,-18.12348,31.197089,0.034637446,38.23936861,0.008421049,POINT (31.197089 -18.12348),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
70,17,4,2,0,3,0,3,2,1,1,1,0,1,1,0,1,0,1,0,2,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,70,Mashonaland East,-18.12348,31.197089,0.034637446,38.23936861,0.008421049,POINT (31.197089 -18.12348),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
70,22,5,2,0,4,0,3,2,1,1,1,0,0,1,0,1,0,1,0,4,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,70,Mashonaland East,-18.12348,31.197089,0.034637446,38.23936861,0.008421049,POINT (31.197089 -18.12348),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
70,23,6,2,1,6,1,3,2,1,1,1,0,0,1,0,1,1,1,0,4,1.0,0,1,0,0,0,0.0,0.2777777777777778,0,0.0,70,Mashonaland East,-18.12348,31.197089,0.034637446,38.23936861,0.008421049,POINT (31.197089 -18.12348),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
70,24,5,2,2,5,1,3,2,1,0,1,0,0,1,0,1,1,1,0,4,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,70,Mashonaland East,-18.12348,31.197089,0.034637446,38.23936861,0.008421049,POINT (31.197089 -18.12348),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
70,25,6,1,2,6,1,3,2,1,1,1,0,1,1,0,1,0,1,0,4,1.0,1,1,0,0,0,0.0,0.33333333333333337,6,2.0,70,Mashonaland East,-18.12348,31.197089,0.034637446,38.23936861,0.008421049,POINT (31.197089 -18.12348),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
70,27,4,1,0,4,1,3,2,1,1,1,0,1,1,0,1,0,1,0,2,1.0,1,1,0,0,0,1.0,0.5,4,2.0,70,Mashonaland East,-18.12348,31.197089,0.034637446,38.23936861,0.008421049,POINT (31.197089 -18.12348),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,1,4,1,0,3,0,3,1,1,0,1,1,1,1,0,1,1,1,0,3,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,2,6,2,1,6,1,3,1,1,0,0,0,0,0,0,1,1,1,0,4,0.0,1,1,0,0,0,0.0,0.0,0,0.0,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,3,6,2,1,6,3,3,1,1,0,1,0,1,1,0,1,0,0,1,3,1.0,1,1,0,0,0,0.0,0.38888888888888895,6,2.333333333333334,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,4,4,2,1,4,0,3,1,1,1,1,0,0,1,0,1,1,1,0,4,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,5,3,1,1,3,0,3,1,1,1,1,1,1,1,0,1,0,1,0,2,0.0,0,1,0,0,0,0.0,0.2222222222222222,0,0.0,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,6,3,1,1,3,1,3,1,1,1,0,0,0,0,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.0,0,0.0,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,7,5,2,2,5,0,3,1,1,0,0,0,0,0,0,1,1,1,0,2,0.0,0,1,0,0,0,0.0,0.0,0,0.0,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,8,2,2,0,2,0,3,1,1,0,0,0,1,0,0,1,1,1,0,2,0.0,0,1,0,0,0,1.0,0.2222222222222222,0,0.0,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,10,3,2,0,3,1,3,1,1,0,0,0,1,0,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,11,4,2,1,4,1,3,1,1,0,1,0,0,1,0,1,1,1,0,3,0.0,1,1,0,0,0,0.0,0.1111111111111111,0,0.0,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,12,3,1,1,3,1,3,1,1,1,1,0,1,1,0,1,0,0,1,2,0.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,13,7,1,2,7,1,3,1,1,1,1,0,1,1,0,1,1,1,0,3,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,15,4,1,1,4,2,3,1,1,1,1,0,1,1,0,1,1,0,0,2,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,16,5,3,1,5,1,3,1,1,1,0,0,0,1,0,1,1,1,0,4,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,17,2,1,0,2,1,3,1,1,1,0,0,1,0,0,1,1,1,0,1,1.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,19,4,2,0,4,1,3,1,1,1,0,0,1,0,0,1,1,1,0,3,1.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,20,8,2,2,8,2,3,1,1,1,1,0,1,1,0,1,1,1,0,4,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,22,4,2,2,4,0,3,1,1,1,1,0,1,1,0,1,0,1,0,4,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,25,5,1,1,5,1,3,1,1,0,0,0,0,1,0,1,1,1,0,2,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,27,3,1,1,3,1,3,1,1,1,1,0,1,1,0,1,1,0,0,2,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,28,4,1,1,4,1,3,1,1,1,0,0,1,0,0,1,0,1,0,2,0.0,1,1,0,0,0,0.0,0.05555555555555555,0,0.0,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
83,29,4,1,0,4,0,3,1,1,1,1,0,0,1,0,1,0,1,0,2,0.0,0,1,0,0,0,0.0,0.1111111111111111,0,0.0,83,Mashonaland East,-17.419445,32.215924,0.611357166,160.2259556,0.016570517,POINT (32.215924 -17.419445),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
89,2,4,1,1,4,0,3,2,1,0,0,0,0,1,0,1,1,1,0,4,0.0,0,1,0,0,0,0.0,0.05555555555555555,0,0.0,89,Mashonaland East,-18.251363,31.264714,0.008593822,22.93790154,0.00262972,POINT (31.264714 -18.251363),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
89,3,2,1,0,2,1,3,2,1,1,1,0,1,1,0,1,0,1,0,1,0.0,0,1,0,0,0,0.0,0.16666666666666666,0,0.0,89,Mashonaland East,-18.251363,31.264714,0.008593822,22.93790154,0.00262972,POINT (31.264714 -18.251363),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
89,9,2,1,1,2,0,3,2,1,1,1,0,1,1,0,1,0,1,0,2,0.0,0,1,0,0,0,1.0,0.33333333333333337,2,0.6666666666666667,89,Mashonaland East,-18.251363,31.264714,0.008593822,22.93790154,0.00262972,POINT (31.264714 -18.251363),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
89,10,5,1,1,5,2,3,2,1,1,1,0,1,1,0,1,1,1,0,3,0.0,1,1,0,0,0,0.0,0.16666666666666666,0,0.0,89,Mashonaland East,-18.251363,31.264714,0.008593822,22.93790154,0.00262972,POINT (31.264714 -18.251363),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
89,11,8,3,1,7,1,3,2,1,0,0,0,0,1,0,1,1,1,0,5,1.0,1,1,0,0,0,0.0,0.2222222222222222,0,0.0,89,Mashonaland East,-18.251363,31.264714,0.008593822,22.93790154,0.00262972,POINT (31.264714 -18.251363),8,Mashonaland East,13,Mashonaland East,ZW13,ZW
