v001,v002,b2,b3,b5,b7
324,23,2002,1228,1,
324,25,2011,1334,1,
324,25,2009,1318,1,
324,26,2013,1359,1,
324,26,2011,1344,1,
324,26,2009,1313,1,
324,26,2009,1313,1,
324,26,2006,1282,0,3.0
324,26,2004,1250,1,
324,26,2001,1219,1,
324,26,1998,1188,1,
325,1,2003,1239,1,
325,1,1999,1189,1,
325,1,1990,1092,1,
325,1,1987,1050,1,
325,1,1984,1015,0,1.0
325,1,1983,1004,1,
325,2,2013,1362,1,
325,2,2009,1318,1,
325,2,1992,1109,1,
325,2,1986,1034,1,
325,3,2011,1338,1,
325,3,2007,1287,1,
325,4,2007,1293,1,
325,5,2014,1374,1,
325,5,2008,1305,1,
325,5,2006,1274,1,
325,6,2002,1236,0,0.0
325,6,1989,1073,1,
325,7,2011,1333,1,
325,7,2006,1280,1,
325,10,2015,1381,1,
325,10,2012,1348,1,
325,11,2005,1272,1,
325,11,2003,1244,1,
325,11,1995,1141,1,
325,13,2014,1374,1,
325,13,2012,1352,1,
325,13,2008,1300,1,
325,13,2006,1280,1,
325,13,2004,1260,1,
325,15,1996,1163,1,
325,17,2008,1303,1,
325,18,2014,1371,1,
325,22,2009,1320,1,
325,23,2013,1364,1,
325,23,2009,1315,1,
325,24,2011,1335,0,0.0
325,24,2002,1227,1,
325,25,2013,1358,1,
325,27,1998,1181,1,
325,28,2010,1329,1,
325,28,2009,1309,1,
325,28,2003,1243,1,
325,28,2000,1208,1,
325,28,1998,1185,0,7.0
325,29,2002,1226,1,
325,29,1999,1190,1,
326,1,2010,1324,1,
326,1,2005,1264,1,
326,1,2000,1204,0,9.0
326,3,2007,1290,1,
326,3,2004,1258,1,
326,3,2001,1223,1,
326,3,1999,1194,1,
326,3,1996,1160,1,
326,3,1995,1142,1,
326,6,2004,1257,1,
326,6,2002,1225,1,
326,6,1999,1197,1,
326,6,1997,1174,1,
326,6,2015,1386,1,
326,6,2011,1340,1,
326,6,2010,1328,1,
326,6,2007,1295,1,
326,6,2007,1285,1,
326,7,2012,1345,1,
326,7,2005,1272,1,
326,7,2003,1243,1,
326,7,2001,1219,1,
326,7,2013,1364,1,
326,7,2009,1317,1,
326,7,2007,1289,1,
326,10,2014,1379,1,
326,10,2011,1343,1,
326,10,2004,1254,1,
326,10,2000,1202,1,
326,13,2008,1308,0,2.0
326,16,2013,1363,1,
326,16,2011,1333,1,
326,16,2005,1267,0,108.0
326,17,2011,1338,1,
326,17,2001,1223,1,
326,18,2015,1382,1,
326,18,2009,1312,1,
326,18,2006,1278,0,0.0
326,18,2000,1204,1,
326,19,2009,1320,1,
326,19,2000,1209,1,
326,19,1998,1184,1,
326,19,1995,1146,1,
326,24,2008,1307,1,
326,24,2005,1268,1,
326,24,1992,1113,1,
326,24,1990,1090,1,
326,24,1988,1064,1,
326,24,1984,1014,1,
326,25,2014,1369,1,
326,25,2011,1343,1,
326,25,2009,1319,1,
326,27,2006,1282,1,
326,27,2002,1228,1,
326,27,1997,1176,1,
326,28,2014,1375,1,
326,28,2009,1311,1,
326,28,1998,1181,1,
327,3,2013,1357,1,
327,5,2013,1357,1,
327,5,2006,1279,1,
327,5,2002,1236,1,
327,6,2012,1354,1,
327,6,2008,1299,1,
327,6,2003,1237,1,
327,7,2013,1368,1,
327,7,2009,1312,1,
327,8,2007,1288,1,
327,8,1996,1161,1,
327,8,1993,1117,1,
327,12,2014,1380,1,
327,12,2012,1345,1,
327,13,2003,1247,1,
327,13,2000,1203,1,
327,14,2012,1347,1,
327,14,2002,1225,1,
327,16,2014,1371,1,
327,16,2009,1311,1,
327,16,2003,1239,1,
327,16,2000,1207,1,
327,17,2012,1351,1,
327,19,2013,1366,1,
327,19,2008,1297,1,
327,20,2012,1347,1,
327,20,2009,1309,1,
327,24,2013,1362,1,
327,24,2008,1300,1,
327,24,2003,1237,1,
327,25,2006,1282,1,
327,25,2002,1233,1,
327,25,1999,1199,1,
327,26,2014,1371,1,
327,26,2010,1328,1,
327,27,2011,1335,1,
327,27,2008,1304,1,
327,28,2012,1345,1,
327,28,2009,1311,1,
327,28,2004,1253,1,
327,29,2012,1356,1,
327,29,2006,1273,1,
327,29,2003,1246,1,
328,1,2012,1355,1,
328,1,2009,1309,1,
328,4,2008,1300,1,
328,4,2003,1237,1,
328,4,1999,1192,1,
328,5,2010,1325,1,
328,5,2005,1262,1,
328,5,1999,1197,1,
328,5,1997,1166,1,
328,5,2015,1386,1,
328,6,2008,1306,1,
328,8,2003,1239,1,
328,8,1998,1180,1,
328,8,1994,1136,1,
328,8,2013,1360,1,
328,11,2008,1299,1,
328,11,2000,1205,1,
328,11,1997,1175,1,
328,11,1993,1127,1,
328,11,1992,1112,0,3.0
328,11,1991,1096,0,1.0
328,11,1989,1073,1,
328,12,2012,1356,1,
328,12,2007,1296,1,
328,12,2006,1283,0,0.0
328,14,2015,1381,1,
328,15,2014,1376,1,
328,15,2014,1376,1,
328,15,2012,1345,1,
328,15,2010,1321,0,0.0
328,15,2008,1297,1,
328,17,2012,1345,1,
328,17,2008,1305,1,
328,17,2006,1281,1,
328,17,2001,1217,1,
328,17,1998,1187,1,
328,17,1994,1129,1,
328,17,2014,1378,1,
328,18,2014,1379,1,
328,18,2013,1366,0,0.0
328,18,2012,1350,1,
328,19,2012,1355,1,
328,21,2015,1385,1,
328,22,2012,1355,1,
328,22,2007,1294,1,
328,22,2004,1255,1,
328,22,2001,1224,1,
328,24,2010,1327,1,
328,24,2004,1260,1,
328,24,2002,1232,1,
328,25,2011,1335,1,
328,25,2007,1286,1,
328,25,2004,1257,1,
328,26,2012,1353,1,
328,26,2000,1201,1,
328,26,1996,1161,1,
328,26,1995,1141,1,
328,29,2014,1370,1,
328,29,2011,1333,1,
329,1,2014,1375,1,
329,1,2011,1336,0,36.0
329,1,2008,1299,1,
329,1,2004,1251,1,
329,2,2013,1361,1,
329,2,2009,1309,1,
329,2,2004,1251,0,48.0
329,3,2006,1281,1,
329,3,2003,1237,1,
329,4,2011,1335,1,
329,4,2008,1303,1,
329,4,2003,1244,1,
329,5,2013,1363,1,
329,7,1994,1135,1,
329,7,1990,1086,1,
329,7,1988,1067,1,
329,9,2012,1351,1,
329,9,2009,1320,1,
329,9,2007,1286,1,
329,10,2012,1345,1,
329,10,2009,1313,1,
329,10,2006,1276,1,
329,11,2014,1373,1,
329,11,2010,1327,1,
329,11,2006,1282,1,
329,12,2014,1378,1,
329,12,2008,1307,1,
329,13,2014,1374,1,
329,13,2007,1294,1,
329,13,2001,1221,1,
329,13,1994,1137,1,
329,13,1991,1097,1,
329,14,2008,1300,1,
329,14,2005,1269,1,
329,14,2002,1227,1,
329,14,1998,1184,1,
329,15,2012,1356,0,18.0
329,15,2006,1284,1,
329,15,2005,1265,0,5.0
329,15,2001,1217,1,
329,16,2014,1377,1,
329,16,2011,1336,1,
329,17,2002,1225,1,
329,17,1998,1184,1,
329,17,1994,1133,1,
329,17,1991,1093,0,60.0
329,17,1987,1052,1,
329,17,2014,1379,1,
329,21,2015,1385,1,
329,21,2011,1341,1,
329,22,2014,1373,1,
329,22,2013,1358,1,
329,22,2006,1276,1,
329,22,2004,1249,1,
329,22,2001,1216,1,
329,23,2010,1331,1,
329,23,2001,1213,1,
329,23,1998,1180,1,
329,26,2014,1370,1,
329,26,2009,1317,1,
329,26,2003,1245,1,
329,28,2012,1350,1,
329,28,2007,1285,1,
329,28,2000,1208,1,
329,28,1995,1152,1,
329,29,2012,1347,1,
329,29,2009,1312,1,
330,1,2014,1380,1,
330,1,2014,1380,1,
330,1,2006,1282,1,
330,2,2011,1335,0,0.0
330,2,2004,1260,1,
330,2,1997,1166,1,
330,3,1996,1156,1,
330,3,1994,1136,1,
330,3,2015,1387,1,
330,3,2014,1371,1,
330,4,2012,1354,1,
330,4,1999,1200,1,
330,4,1995,1149,1,
330,4,1992,1115,1,
330,4,2015,1382,1,
330,5,2015,1382,0,0.0
330,5,2015,1382,0,0.0
330,5,2010,1328,1,
330,6,2014,1370,1,
330,8,2001,1224,1,
330,9,2013,1360,1,
330,9,2010,1325,1,
330,9,2005,1271,1,
330,9,1997,1165,1,
330,13,2012,1354,1,
330,14,2002,1232,1,
330,14,1997,1167,1,
330,14,1990,1092,1,
330,15,2006,1278,1,
330,15,2001,1213,1,
330,21,2006,1273,1,
330,21,2003,1241,1,
330,25,2003,1242,0,4.0
330,25,1999,1198,1,
330,25,1994,1135,0,4.0
330,27,2000,1209,1,
330,29,1993,1125,1,
330,29,1986,1042,1,
331,1,2014,1379,1,
331,1,2012,1355,1,
331,1,2011,1333,1,
331,1,2006,1283,1,
331,1,2004,1250,1,
331,1,2001,1218,1,
331,4,2000,1209,1,
331,4,1998,1182,1,
331,4,1994,1129,1,
331,4,1990,1089,1,
331,4,1988,1057,1,
331,4,1986,1035,1,
331,4,1984,1013,0,276.0
331,4,2007,1293,1,
331,4,2004,1250,1,
331,4,2000,1209,1,
331,4,1996,1163,1,
331,10,2015,1385,1,
331,10,2011,1340,1,
331,10,2009,1317,1,
331,10,2008,1304,0,0.0
331,14,2015,1383,1,
331,14,2012,1356,1,
331,14,2007,1296,1,
331,16,2014,1376,1,
331,16,2011,1344,1,
331,16,2010,1331,1,
331,16,2007,1286,1,
331,16,2005,1270,1,
331,16,1993,1119,1,
331,16,1990,1084,1,
331,16,1989,1069,1,
331,17,2014,1370,1,
331,17,2008,1304,0,3.0
331,17,2000,1206,1,
331,17,1998,1180,1,
331,18,2012,1355,1,
331,18,2009,1314,1,
331,18,2006,1273,1,
331,18,2002,1227,1,
331,18,1999,1195,1,
331,18,1997,1172,1,
331,19,2014,1373,1,
331,19,2009,1313,1,
331,20,2015,1383,1,
331,22,2004,1260,1,
331,22,2000,1212,1,
331,22,1995,1142,1,
331,22,1992,1115,0,36.0
331,22,1992,1115,1,
331,22,1990,1084,1,
331,22,1988,1062,1,
331,22,1986,1038,1,
331,22,1985,1022,1,
331,22,2014,1373,1,
331,22,2012,1346,1,
331,22,2014,1372,0,0.0
331,23,2013,1358,1,
331,27,2009,1312,1,
331,27,2004,1258,1,
331,27,1998,1188,1,
331,27,1997,1169,1,
331,27,2013,1357,1,
331,27,2009,1309,0,12.0
331,27,2005,1261,1,
331,27,2001,1222,1,
331,27,1999,1193,1,
332,1,2010,1321,1,
332,1,2007,1289,1,
332,1,2001,1221,1,
332,2,2013,1359,1,
332,2,2010,1331,0,12.0
332,3,2008,1305,1,
332,3,2006,1280,1,
332,3,2000,1212,1,
332,3,1998,1186,1,
332,3,1995,1151,1,
332,5,2012,1351,1,
332,5,2008,1307,1,
332,10,2007,1287,1,
332,10,2003,1240,1,
332,10,1999,1194,1,
332,10,1996,1157,1,
332,11,2009,1310,1,
332,11,2002,1232,1,
332,11,1997,1176,1,
332,14,2011,1341,1,
332,14,2009,1313,1,
332,14,2006,1276,1,
332,14,2004,1252,1,
332,14,2000,1209,1,
332,14,1998,1180,0,1.0
332,15,2007,1292,1,
332,15,2014,1373,1,
332,15,2014,1377,1,
332,18,2014,1379,1,
332,19,2015,1383,1,
332,19,2008,1304,1,
332,20,2009,1316,1,
332,20,2006,1283,1,
332,20,2004,1256,1,
332,22,2009,1318,1,
332,22,2002,1229,1,
332,22,1999,1200,1,
332,22,1995,1150,1,
332,22,1993,1128,1,
332,23,2007,1294,1,
332,23,2002,1235,1,
332,23,2000,1207,0,12.0
332,24,2013,1364,1,
332,24,2009,1320,1,
332,24,2009,1313,1,
332,28,2013,1357,1,
332,29,2014,1378,1,
332,29,2011,1344,1,
332,29,2013,1368,1,
332,29,2011,1341,0,8.0
332,29,2006,1281,1,
333,10,2014,1372,1,
333,10,2002,1229,1,
333,12,2010,1328,1,
333,12,2006,1284,1,
333,12,2009,1318,1,
333,16,1992,1116,1,
333,17,2001,1215,1,
333,17,1996,1159,1,
333,18,2005,1261,0,48.0
333,18,2002,1233,1,
333,18,2000,1202,1,
333,18,1995,1141,1,
333,18,1991,1095,1,
333,18,1988,1066,1,
333,18,2015,1387,1,
333,18,2011,1336,1,
333,21,2015,1381,1,
333,21,2013,1361,1,
333,22,2012,1354,1,
333,24,2010,1327,1,
333,26,2008,1307,1,
333,26,1997,1175,1,
333,26,1993,1119,1,
334,1,2014,1374,1,
334,1,2012,1352,1,
334,1,2009,1309,1,
334,1,2003,1241,1,
334,2,2015,1388,1,
334,2,2012,1351,1,
334,2,2008,1305,1,
334,3,2012,1352,1,
334,7,1998,1188,0,0.0
334,7,1998,1177,0,0.0
334,7,1994,1134,0,0.0
334,7,1992,1113,1,
334,8,2014,1373,0,0.0
334,8,2008,1299,1,
334,9,2013,1368,1,
334,9,2007,1296,1,
334,9,2003,1243,1,
334,10,2010,1326,1,
334,10,2007,1294,1,
334,10,2003,1247,1,
334,10,1999,1191,1,
334,10,1998,1182,0,5.0
334,11,2012,1348,1,
334,11,2011,1338,1,
334,11,2008,1304,1,
334,11,2005,1261,0,3.0
334,11,2003,1241,0,4.0
334,11,2001,1214,1,
334,11,1996,1157,1,
334,11,1994,1132,1,
334,13,2015,1389,1,
334,13,2013,1362,1,
334,13,2009,1316,1,
334,13,2007,1286,1,
334,16,1999,1200,1,
334,16,1996,1162,1,
334,16,1993,1127,1,
334,17,2011,1334,1,
334,17,2008,1304,1,
334,17,2001,1222,1,
334,18,2014,1380,1,
334,18,2011,1334,1,
334,18,2008,1304,1,
334,18,2006,1273,1,
334,18,2004,1249,1,
334,19,2003,1242,1,
334,19,2001,1214,0,36.0
334,20,2015,1385,1,
334,20,2011,1338,1,
334,20,2007,1293,1,
334,21,2003,1248,1,
334,21,2000,1202,1,
334,22,2015,1387,1,
334,22,2005,1262,1,
334,23,2014,1376,1,
334,23,2011,1337,1,
334,23,2005,1271,1,
334,23,2001,1220,1,
334,24,2012,1356,1,
334,24,2009,1320,1,
334,24,2004,1254,1,
334,24,1999,1199,1,
334,24,2008,1300,1,
334,24,2003,1248,1,
334,24,2000,1211,1,
334,24,1997,1170,1,
334,27,1997,1165,1,
334,27,1993,1119,1,
334,27,1991,1097,1,
334,29,2013,1360,1,
334,29,2009,1318,1,
334,29,2006,1280,1,
335,2,2010,1325,1,
335,4,2012,1353,1,
335,4,2009,1320,1,
335,5,2002,1235,1,
335,5,2000,1205,0,48.0
335,5,1997,1175,1,
335,5,1993,1127,1,
335,5,2011,1334,1,
335,5,2009,1314,0,18.0
335,5,2006,1277,0,1.0
335,5,1999,1200,1,
335,5,2004,1252,1,
335,7,2009,1309,1,
335,7,2004,1259,1,
335,7,2001,1214,0,0.0
335,7,1998,1186,1,
335,8,2007,1292,1,
335,8,2000,1212,1,
335,8,1997,1166,0,36.0
335,8,1994,1130,1,
335,9,2015,1386,1,
335,9,2012,1350,1,
335,9,2008,1308,1,
335,13,2012,1349,1,
335,18,2012,1355,1,
335,18,2004,1256,1,
335,19,2015,1385,1,
335,19,2013,1357,1,
335,19,2009,1319,1,
335,19,2007,1292,1,
335,20,2013,1362,1,
335,20,2009,1310,1,
335,20,2006,1273,0,0.0
335,20,1998,1184,1,
335,22,2014,1377,1,
335,22,2010,1325,1,
335,23,2006,1275,1,
335,23,2002,1231,1,
335,25,2011,1333,1,
335,25,2008,1305,1,
335,25,2003,1240,1,
335,26,2014,1380,1,
335,26,2012,1348,1,
335,26,2010,1327,1,
335,26,2006,1274,1,
335,26,2005,1263,0,3.0
335,26,2002,1232,1,
335,26,2007,1293,1,
335,26,2002,1234,1,
335,27,2014,1375,0,0.0
335,27,2010,1325,1,
335,27,2010,1325,1,
335,28,2008,1297,1,
335,28,2000,1209,1,
335,29,2012,1353,1,
335,29,2007,1295,1,
336,1,2005,1270,1,
336,1,2001,1215,1,
336,3,2013,1359,1,
336,3,2006,1275,1,
336,3,2002,1228,1,
336,3,1999,1199,1,
336,3,1996,1161,1,
336,3,1995,1144,0,15.0
336,4,2012,1354,1,
336,5,2013,1361,1,
336,5,2010,1327,1,
336,8,2012,1346,1,
336,9,2014,1375,1,
336,9,2010,1331,1,
336,10,2013,1359,1,
336,11,2015,1383,1,
336,11,2012,1354,1,
336,11,2005,1268,1,
336,11,2002,1235,1,
336,12,2013,1360,1,
336,12,2009,1311,1,
336,12,2004,1256,1,
336,13,2006,1276,1,
336,13,2002,1233,0,6.0
336,14,2015,1382,1,
336,14,2009,1309,1,
336,15,2002,1233,1,
336,15,2000,1205,1,
336,15,1997,1171,1,
336,19,2015,1387,1,
336,19,2008,1307,1,
336,21,2013,1362,1,
336,22,2014,1373,1,
336,22,2009,1315,1,
336,23,2011,1343,1,
336,24,2010,1327,1,
336,24,2005,1271,1,
336,25,2012,1346,1,
336,25,2007,1296,1,
336,26,2007,1295,1,
336,27,2006,1283,1,
336,28,2006,1279,1,
336,29,2005,1269,1,
337,1,2014,1377,1,
337,1,2012,1356,1,
337,1,2009,1311,1,
337,1,2009,1311,1,
337,1,2003,1248,1,
337,1,2000,1207,1,
337,1,1997,1168,1,
337,2,2014,1377,1,
337,2,2013,1358,0,0.0
337,3,2012,1351,1,
337,3,2007,1296,1,
337,3,2004,1255,1,
337,3,2003,1241,0,0.0
337,3,1999,1199,1,
337,3,1997,1171,1,
337,8,2012,1348,1,
337,8,2004,1254,1,
337,8,2001,1224,1,
337,8,1998,1183,1,
337,8,1996,1163,1,
337,8,1993,1126,1,
337,8,1991,1099,1,
337,10,2008,1305,1,
337,10,2005,1266,1,
337,10,2002,1233,1,
337,11,2013,1365,1,
337,11,2010,1322,1,
337,11,2006,1280,1,
337,12,2011,1336,1,
337,12,2002,1233,1,
337,12,1997,1172,1,
337,12,1994,1135,1,
337,13,2000,1201,1,
337,15,2014,1374,1,
337,15,2011,1339,1,
337,15,2009,1315,0,1.0
337,15,2008,1304,1,
337,15,2004,1251,1,
337,15,2000,1209,1,
337,16,2014,1378,1,
337,16,2011,1333,1,
337,16,2009,1312,0,0.0
337,17,2013,1362,1,
337,17,2010,1327,1,
337,18,2012,1345,1,
337,18,2010,1325,1,
337,18,2007,1292,1,
337,18,2002,1230,1,
337,20,2012,1355,1,
337,22,2015,1383,1,
337,23,2014,1371,1,
337,23,2009,1316,1,
337,23,2005,1265,1,
337,23,2005,1265,1,
337,23,2002,1228,1,
337,23,2001,1217,0,0.0
337,23,1998,1188,0,16.0
337,24,2013,1365,1,
337,24,2011,1337,1,
337,24,2008,1305,1,
337,24,2006,1277,0,48.0
337,24,2003,1240,1,
337,24,1998,1177,1,
337,26,2007,1291,1,
337,26,2000,1209,1,
337,26,1997,1170,1,
337,28,2015,1383,1,
337,28,2010,1330,1,
337,28,2004,1260,1,
337,28,2002,1235,1,
338,4,2014,1378,1,
338,5,2013,1368,1,
338,5,2008,1306,1,
338,5,2004,1258,1,
338,6,2001,1221,1,
338,6,1998,1180,1,
338,6,1995,1151,1,
338,6,1993,1117,1,
338,6,1989,1074,1,
338,6,1987,1053,1,
338,9,2014,1374,0,0.0
338,9,2007,1296,1,
338,9,2006,1275,0,0.0
338,9,2001,1214,1,
338,11,2015,1389,1,
338,11,2008,1306,1,
338,13,2015,1390,1,
338,14,2015,1389,1,
338,14,2012,1353,1,
338,16,2015,1386,1,
338,16,2013,1361,1,
338,17,2014,1376,1,
338,17,2011,1334,1,
338,17,2008,1305,1,
338,17,2006,1281,1,
338,18,2008,1298,1,
338,18,2004,1251,1,
338,18,1994,1136,1,
338,18,1994,1136,1,
338,18,1992,1113,1,
338,18,1992,1113,1,
338,20,2014,1370,1,
338,20,2010,1326,1,
338,22,2014,1377,1,
338,22,2011,1338,1,
338,22,2000,1212,1,
338,25,2014,1372,1,
338,25,2010,1324,1,
338,25,2004,1256,1,
338,25,2001,1213,1,
338,26,2012,1350,1,
338,26,2008,1297,1,
338,26,2004,1250,1,
338,29,1997,1173,1,
338,29,1994,1132,1,
338,29,1992,1105,1,
338,29,1988,1057,1,
339,1,2006,1281,1,
339,1,2004,1251,0,0.0
339,1,2000,1202,1,
339,1,1995,1152,1,
339,3,2014,1371,1,
339,4,2015,1383,1,
339,4,1999,1197,1,
339,8,2013,1368,1,
339,8,2007,1290,1,
339,8,2003,1244,1,
339,8,2002,1230,1,
339,10,2014,1377,1,
339,10,2011,1338,1,
339,10,2003,1248,1,
339,10,2002,1226,1,
339,12,2002,1228,1,
339,12,1995,1147,1,
339,12,1992,1111,1,
339,12,1989,1079,1,
339,12,1988,1058,1,
339,13,1990,1087,1,
339,13,1988,1061,1,
339,14,1995,1150,1,
339,14,1988,1064,1,
339,18,2012,1346,1,
339,19,2014,1372,1,
339,21,2005,1266,1,
339,22,1997,1165,1,
339,22,1995,1151,0,0.0
339,22,1994,1136,1,
339,23,1994,1129,0,240.0
339,23,1991,1103,1,
339,27,2010,1322,0,0.0
339,27,2006,1284,1,
339,27,2002,1227,1,
339,27,1999,1194,1,
339,28,2008,1302,1,
340,2,1995,1152,1,
340,2,1993,1122,1,
340,2,1989,1076,1,
340,3,2009,1317,1,
340,3,2007,1295,1,
340,3,2004,1255,1,
340,3,2000,1201,1,
340,3,1994,1135,1,
340,4,2015,1383,1,
340,4,2012,1346,1,
340,4,2009,1311,1,
340,6,2014,1373,1,
340,6,2010,1328,1,
340,7,1997,1173,1,
340,7,1996,1158,0,0.0
340,7,1991,1101,1,
340,7,1986,1033,1,
340,11,2007,1291,1,
340,11,2002,1232,1,
340,11,1999,1194,1,
340,11,1994,1136,0,108.0
340,11,1992,1109,1,
340,16,2004,1258,1,
340,16,1994,1133,1,
340,16,1991,1094,1,
340,17,2014,1370,1,
340,17,2011,1344,1,
340,17,2010,1323,1,
340,17,2008,1301,1,
340,17,2006,1281,1,
340,17,2004,1250,1,
340,19,2008,1297,1,
340,19,2002,1234,1,
340,22,2015,1384,1,
340,22,2011,1337,1,
340,22,2010,1324,0,6.0
340,22,2006,1273,1,
340,23,2013,1365,1,
340,23,2008,1308,1,
340,23,2005,1261,0,24.0
340,23,2003,1242,1,
340,23,1997,1174,1,
340,23,1995,1141,1,
340,24,2000,1207,1,
340,24,1996,1164,1,
340,24,1994,1137,1,
340,24,1991,1099,1,
340,24,2014,1369,0,6.0
340,24,2013,1360,1,
340,24,2011,1336,0,8.0
340,24,2009,1319,0,9.0
340,25,2003,1244,1,
340,25,1995,1145,1,
340,25,1991,1096,1,
340,28,2014,1371,1,
341,4,2013,1364,1,
341,4,2009,1319,1,
341,4,2000,1202,1,
341,5,2012,1345,1,
341,5,2007,1288,1,
341,5,2001,1223,1,
341,5,1999,1193,1,
341,5,1997,1169,1,
341,7,2012,1351,1,
341,7,2007,1290,1,
341,9,2015,1381,1,
341,11,2015,1383,1,
341,11,2009,1317,1,
341,11,2007,1289,1,
341,11,2003,1248,1,
341,11,1996,1154,1,
341,11,1993,1117,1,
341,12,2015,1381,1,
341,12,2009,1309,1,
341,12,2003,1241,1,
341,12,1999,1195,1,
341,13,2011,1342,1,
341,15,2009,1311,1,
341,15,2005,1269,1,
341,15,2004,1249,0,15.0
341,15,2002,1226,1,
341,18,2008,1300,0,1.0
341,18,2006,1274,0,0.0
341,18,2004,1254,1,
341,18,2000,1208,1,
341,18,1998,1179,1,
341,18,1995,1147,1,
341,18,1990,1085,1,
341,21,2015,1385,1,
341,21,2010,1328,1,
341,21,2008,1305,1,
341,22,1998,1184,1,
341,22,1998,1184,1,
341,22,1995,1152,1,
341,22,1993,1124,1,
341,22,1989,1076,1,
341,23,2015,1385,1,
341,23,2009,1318,1,
341,23,2003,1247,1,
341,23,2000,1201,1,
341,23,1996,1156,0,156.0
341,23,1993,1117,1,
341,23,1990,1081,1,
341,23,1988,1057,1,
341,25,2005,1261,1,
341,25,1998,1177,1,
341,25,1995,1141,1,
341,25,1993,1117,1,
341,25,1987,1051,1,
341,25,1985,1021,1,
341,26,2012,1356,0,0.0
341,26,2012,1356,1,
341,27,2012,1351,1,
341,27,2008,1305,1,
341,27,2001,1221,1,
341,27,1998,1181,0,5.0
341,27,1997,1167,1,
341,27,1993,1128,1,
342,2,1994,1129,1,
342,2,1990,1081,0,12.0
342,2,1989,1069,1,
342,9,2012,1353,1,
342,10,2014,1379,1,
342,10,2012,1352,1,
342,10,2010,1325,1,
342,11,2011,1334,1,
342,11,2004,1259,1,
342,11,2002,1227,1,
342,11,1996,1156,1,
342,13,2014,1371,1,
342,13,2010,1323,1,
342,13,2001,1218,1,
342,16,2014,1380,1,
342,16,2013,1357,0,0.0
342,16,2007,1293,1,
342,17,2015,1387,1,
342,18,2006,1277,0,113.0
342,18,2001,1217,1,
342,19,2014,1377,1,
342,19,2010,1332,1,
342,21,2008,1305,1,
342,21,2005,1269,0,6.0
342,21,1999,1198,1,
342,21,1996,1159,1,
342,21,1994,1129,1,
342,23,2014,1380,1,
342,23,2012,1355,1,
342,23,2006,1280,1,
342,24,2013,1367,1,
342,24,2011,1343,1,
342,24,2008,1297,1,
342,24,2004,1257,1,
342,25,2004,1253,1,
342,25,2000,1202,1,
342,25,1996,1158,1,
342,26,2011,1339,1,
342,26,2006,1278,1,
342,26,2002,1231,1,
342,26,1999,1197,0,36.0
342,26,1999,1197,1,
342,26,1992,1109,1,
342,28,2010,1325,1,
342,28,2005,1267,1,
343,2,2014,1375,1,
343,2,2005,1266,1,
343,2,2001,1223,1,
343,2,1994,1129,1,
343,3,2002,1232,1,
343,3,1993,1122,1,
343,3,1988,1062,1,
343,3,1986,1040,1,
343,3,1984,1010,1,
343,3,2015,1381,1,
343,7,2015,1384,0,0.0
343,7,2015,1384,0,0.0
343,7,2011,1334,1,
343,7,2009,1310,0,0.0
343,7,2009,1310,0,0.0
343,7,2007,1289,1,
343,7,2004,1257,1,
343,7,2001,1220,1,
343,7,1998,1184,1,
343,8,2014,1377,1,
343,8,2011,1337,1,
343,10,2012,1351,1,
343,10,2005,1272,1,
343,12,2013,1357,1,
343,12,2008,1297,1,
343,12,2002,1229,1,
343,13,2010,1323,1,
343,13,2007,1292,1,
343,13,2003,1238,1,
343,14,2005,1264,1,
343,14,1997,1174,1,
343,14,1996,1154,1,
343,15,2006,1279,1,
343,15,1998,1182,1,
343,15,1990,1083,1,
343,15,1988,1058,1,
343,16,2011,1336,1,
343,16,2004,1250,1,
343,16,2000,1208,1,
343,17,1990,1085,0,3.0
343,17,1985,1029,1,
343,18,2013,1366,1,
343,21,2013,1364,1,
343,23,2009,1315,1,
343,23,2003,1243,1,
343,23,1999,1190,0,2.0
343,24,2008,1306,1,
343,24,2001,1217,1,
343,25,2007,1290,0,8.0
343,25,1997,1170,1,
343,25,2009,1317,0,6.0
343,25,2009,1317,0,6.0
343,25,2004,1249,1,
343,26,2008,1301,1,
343,27,2012,1350,1,
343,27,2008,1308,1,
343,27,2005,1264,1,
343,28,2011,1336,1,
343,28,2007,1293,1,
343,28,2010,1323,1,
343,28,2005,1264,0,24.0
344,3,2012,1355,1,
344,3,2009,1320,1,
344,5,2015,1385,1,
344,5,2005,1264,1,
344,7,2014,1377,1,
344,7,2011,1341,0,0.0
344,9,2004,1258,1,
344,11,2014,1380,1,
344,11,2009,1314,1,
344,14,2011,1342,1,
344,14,2008,1303,1,
344,14,2003,1247,1,
344,14,2010,1323,1,
344,14,2005,1268,1,
344,16,2015,1387,1,
344,16,2009,1319,1,
344,16,2006,1283,1,
344,16,2004,1259,1,
344,16,2001,1222,1,
344,17,2015,1384,1,
344,17,2011,1335,1,
344,19,2015,1388,1,
344,20,2014,1372,1,
344,24,2011,1344,1,
344,24,2000,1211,1,
345,1,2013,1358,1,
345,1,2007,1289,1,
345,1,2002,1229,1,
345,1,2000,1202,1,
345,1,1997,1172,1,
345,3,2015,1387,1,
345,3,2010,1329,1,
345,3,2007,1291,1,
345,6,2012,1345,1,
345,7,2014,1378,1,
345,7,2011,1333,1,
345,7,2009,1312,1,
345,7,2008,1297,0,0.0
345,9,2013,1363,1,
345,9,2009,1319,1,
